name,filename,media_type,user,url,license
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_female_5.jpg,image_female,© Bram ter Keurs,https://waarneming.nl/foto/view/10308520,https://creativecommons.org/licenses/by/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_male_1.jpg,image_male,© Jacob Molenaar,https://waarneming.nl/foto/view/8814543,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_male_2.jpg,image_male,© Jeanette 1.,https://waarneming.nl/foto/view/13945290,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_male_3.jpg,image_male,© Rob Belterman,https://waarneming.nl/foto/view/4412424,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_male_4.jpg,image_male,© Cees Struijk,https://waarneming.nl/foto/view/4281822,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_male_5.jpg,image_male,© Ad Maas,https://waarneming.nl/foto/view/5881949,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_song_1.mp3,song,© Ruud van Beusekom,http://www.xeno-canto.org/30271,https://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Columba livia domestica,Columba_livia_domestica_image_1.jpg,image,© Oscar en Jolanda Balm,http://waarneming.nl/foto/view/6556658,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba livia domestica,Columba_livia_domestica_image_2.jpg,image,© Oscar en Jolanda Balm,https://waarneming.nl/foto/view/6034106,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba livia domestica,Columba_livia_domestica_image_3.jpg,image,© Dirk Karreman,https://waarneming.nl/foto/view/14142826,https://creativecommons.org/licenses/by/3.0/legalcode
Columba livia domestica,Columba_livia_domestica_image_4.jpg,image,© Jos de Wit,https://waarneming.nl/foto/view/14200113,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba livia domestica,Columba_livia_domestica_image_5.jpg,image,© Rutger Kopperdraad,https://waarneming.nl/foto/view/13451227,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba livia domestica,Columba_livia_domestica_song_1.mp3,song,© Jarek Matusiak,http://www.xeno-canto.org/116226,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Columba oenus,Columba_oenus_image_1.jpg,image,© René van Rossum,http://waarneming.nl/foto/view/4748713,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Columba oenus,Columba_oenus_image_2.jpg,image,© Koos Werther,https://waarneming.nl/foto/view/7994599,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba oenus,Columba_oenus_image_3.jpg,image,© Rob van der Rol,https://waarneming.nl/foto/view/4886129,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba oenus,Columba_oenus_image_4.jpg,image,© otte zijlstra,https://waarneming.nl/foto/view/3074661,https://creativecommons.org/licenses/by/3.0/legalcode
Columba oenus,Columba_oenus_image_5.jpg,image,© fred visscher,https://waarneming.nl/foto/view/311405,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Columba oenus,Columba_oenus_song_1.mp3,song,© Jarek Matusiak,http://www.xeno-canto.org/168096,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Columba palumbus,Columba_palumbus_image_1.jpg,image,© René van Rossum,http://waarneming.nl/foto/view/3885385,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Columba palumbus,Columba_palumbus_image_2.jpg,image,© Erik op den Dries,https://waarneming.nl/foto/view/12961446,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba palumbus,Columba_palumbus_image_3.jpg,image,© Hugo en Eline,https://waarneming.nl/foto/view/11308769,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba palumbus,Columba_palumbus_image_4.jpg,image,© Roely Bos,https://waarneming.nl/foto/view/8208138,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Columba palumbus,Columba_palumbus_image_5.jpg,image,© Theo van Lent,https://waarneming.nl/foto/view/4070924,https://creativecommons.org/licenses/by/3.0/legalcode
Columba palumbus,Columba_palumbus_song_1.mp3,song,© Sander Bot,http://www.xeno-canto.org/35082,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Corvus corax,Corvus_corax_call_1.mp3,call,© Ian Cruickshank,http://www.xeno-canto.org/159216,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corax,Corvus_corax_image_1.jpg,image,© Bert Geelmuijden,http://waarneming.nl/foto/view/5985826,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corax,Corvus_corax_image_2.jpg,image,© Bert Geelmuijden,https://waarneming.nl/foto/view/10072979,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corax,Corvus_corax_image_3.jpg,image,© William Price,https://waarneming.nl/foto/view/6083655,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corax,Corvus_corax_image_4.jpg,image,© Henk-Jan van der Kolk,https://waarneming.nl/foto/view/330338,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corax,Corvus_corax_image_5.jpg,image,© Paul Cools,https://waarneming.nl/foto/view/45325,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus cornix,Corvus_cornix_call_1.mp3,call,© Francesco Sottile,http://www.xeno-canto.org/174589,http://creativecommons.org/licenses/by-nc-sa/4.0/legalcode
Corvus cornix,Corvus_cornix_image_1.jpg,image,© Jaco Walhout,http://waarneming.nl/foto/view/4631062,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus cornix,Corvus_cornix_image_2.jpg,image,© Jeanne Kliemesch,https://waarneming.nl/waarneming/view/118635456,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus cornix,Corvus_cornix_image_3.jpg,image,© Rob Belterman,https://waarneming.nl/waarneming/view/114384272,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus cornix,Corvus_cornix_image_4.jpg,image,© Oscar en Jolanda Balm,https://waarneming.nl/waarneming/view/114810729,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus cornix,Corvus_cornix_image_5.jpg,image,© Jan Aalders,https://waarneming.nl/waarneming/view/113458021,https://creativecommons.org/licenses/by/3.0/legalcode
Corvus corone,Corvus_corone_call_1.mp3,call,© Marco Dragonetti,http://www.xeno-canto.org/160867,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corone,Corvus_corone_image_1.jpg,image,© René van Rossum,http://waarneming.nl/foto/view/6086814,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Corvus corone,Corvus_corone_image_2.jpg,image,© Twan Hak,https://waarneming.nl/foto/view/11623286,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corone,Corvus_corone_image_3.jpg,image,© Erik op den Dries,https://waarneming.nl/foto/view/7587283,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corone,Corvus_corone_image_4.jpg,image,© Jan Albers,https://waarneming.nl/foto/view/4404883,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus corone,Corvus_corone_image_5.jpg,image,© Leo Janssen,https://waarneming.nl/foto/view/2881576,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus frugilegus,Corvus_frugilegus_call_1.mp3,call,© Patrick Franke,http://www.xeno-canto.org/120416,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Corvus frugilegus,Corvus_frugilegus_image_1.jpg,image,© Edwin Schuller,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus frugilegus,Corvus_frugilegus_image_2.jpg,image,© Hans Niekus,https://waarneming.nl/foto/view/12941311,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus frugilegus,Corvus_frugilegus_image_3.jpg,image,© Fred Visscher,https://waarneming.nl/foto/view/12857693,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Corvus frugilegus,Corvus_frugilegus_image_4.jpg,image,© Erik op den Dries,https://waarneming.nl/foto/view/7312898,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus frugilegus,Corvus_frugilegus_image_5.jpg,image,© Cees Struijk,https://waarneming.nl/foto/view/4364885,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Corvus monedula,Corvus_monedula_call_1.mp3,call,© maudoc,http://www.xeno-canto.org/133231,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus monedula,Corvus_monedula_image_1.jpg,image,© Marianne Wustenhoff,http://waarneming.nl/foto/view/3229203,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus monedula,Corvus_monedula_image_2.jpg,image,© Hans Niekus,https://waarneming.nl/foto/view/12772739,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus monedula,Corvus_monedula_image_3.jpg,image,© René van Rossum,https://waarneming.nl/foto/view/11936042,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Corvus monedula,Corvus_monedula_image_4.jpg,image,© Johan Batist,https://waarneming.nl/foto/view/12431397,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corvus monedula,Corvus_monedula_image_5.jpg,image,© René van Rossum,https://waarneming.nl/foto/view/3540235,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Coturnix coturnix,Coturnix_coturnix_call_1.mp3,call,© Albert Lastukhin,http://www.xeno-canto.org/106611,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Coturnix coturnix,Coturnix_coturnix_image_female_1.jpg,image_female,© J. Schwiebbe,https://waarneming.nl/foto/view/348235,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coturnix coturnix,Coturnix_coturnix_image_female_2.jpg,image_female,© J. Schwiebbe,http://waarneming.nl/foto/view/365371,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coturnix coturnix,Coturnix_coturnix_image_female_3.jpg,image_female,© Fred Visscher ,https://waarneming.nl/foto/view/14168658,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Coturnix coturnix,Coturnix_coturnix_image_female_4.jpg,image_female,© Lars Buckx,https://waarneming.nl/foto/view/2815876,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coturnix coturnix,Coturnix_coturnix_image_male_1.jpg,image_male,© Fred Visscher,https://waarneming.nl/foto/view/2197454,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Coturnix coturnix,Coturnix_coturnix_image_male_2.jpg,image_male,© Marc Gottenbos ,https://waarneming.nl/foto/view/347904,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coturnix coturnix,Coturnix_coturnix_image_male_5.jpg,image_male,© J. Schwiebbe ,http://waarneming.nl/foto/view/348233,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cuculus canorus,Cuculus_canorus_call_1.mp3,call,© Volker Arnold,http://www.xeno-canto.org/138120,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_female_1.jpg,image_female,© sjani en rinus van ophemert,https://waarneming.nl/foto/view/339653,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_female_2.jpg,image_female,© J. Schwiebbe,https://waarneming.nl/foto/view/145296,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_female_3.jpg,image_female,© Rob Floor,https://waarneming.nl/foto/view/13469374,https://creativecommons.org/licenses/by/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_female_4.jpg,image_female,© otte zijlstra,https://waarneming.nl/foto/view/10751605,https://creativecommons.org/licenses/by/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_female_5.jpg,image_female,© Pieter Hilgeman,https://waarneming.nl/foto/view/4945285,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_male_1.jpg,image_male,© Erik op den Dries,https://waarneming.nl/foto/view/14143732,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_male_2.jpg,image_male,© Rob wijn,https://waarneming.nl/foto/view/13320433,https://creativecommons.org/licenses/by-sa/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_male_3.jpg,image_male,© J.E.van Klinken,https://waarneming.nl/foto/view/10673368,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_male_4.jpg,image_male,© René van Rossum,https://waarneming.nl/foto/view/8278016,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Cuculus canorus,Cuculus_canorus_image_male_5.jpg,image_male,© Rob Belterman,https://waarneming.nl/foto/view/4693172,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cuculus canorus,Cuculus_canorus_song_1.mp3,song,© Frank A. Roos,http://www.xeno-canto.org/371584,https://creativecommons.org/licenses/by-nc-sa/4.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_call_1.mp3,call,© Volker Arnold,http://www.xeno-canto.org/124740,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_image_female_1.jpg,image_female,© Johnny Rommens,http://waarneming.nl/foto/view/1640292,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_image_female_2.jpg,image_female,© Johnny Rommens,https://waarneming.nl/foto/view/4620419,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_image_female_3.jpg,image_female,© Victor T. Moura,https://waarneming.nl/foto/view/2049780,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_image_male_1.jpg,image_male,© Annelies Vriens,http://waarneming.nl/foto/view/4852285,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_image_male_2.jpg,image_male,© Annelies Vriens,https://waarneming.nl/foto/view/4871176,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_image_male_3.jpg,image_male,© Oscar en Jolanda Balm,https://waarneming.nl/foto/view/6320472,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_image_male_4.jpg,image_male,© Cees Struijk,https://waarneming.nl/foto/view/3086681,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Cyanistes caeruleus,Cyanistes_caeruleus_image_male_5.jpg,image_male,© Gerard Visser,https://waarneming.nl/foto/view/1132992,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus cygnus,Cygnus_cygnus_call_1.mp3,call,© Krzysztof Deoniziak,http://www.xeno-canto.org/167867,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus cygnus,Cygnus_cygnus_image_1.jpg,image,© Mariet Verbeek,http://waarneming.nl/foto/view/4411507,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus cygnus,Cygnus_cygnus_image_2.jpg,image,© Ingmar van der Brugge,https://waarneming.nl/foto/view/12548055,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus cygnus,Cygnus_cygnus_image_3.jpg,image,© Bert Geelmuijden,https://waarneming.nl/foto/view/12595268,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus cygnus,Cygnus_cygnus_image_4.jpg,image,© Pieter Hilgeman,https://waarneming.nl/foto/view/7933155,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Cygnus cygnus,Cygnus_cygnus_image_5.jpg,image,© Oscar en Jolanda Balm,https://waarneming.nl/foto/view/2980139,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus olor,Cygnus_olor_call_1.mp3,call,© Paul Driver,http://www.xeno-canto.org/70554,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Cygnus olor,Cygnus_olor_image_1.jpg,image,© Edwin Schuller,http://waarneming.nl/foto/view/5884029,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus olor,Cygnus_olor_image_2.jpg,image,© Koos Werther,https://waarneming.nl/foto/view/13697685,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus olor,Cygnus_olor_image_3.jpg,image,© Erik op den Dries,https://waarneming.nl/foto/view/11333807,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus olor,Cygnus_olor_image_4.jpg,image,© Pieter vd Giessen,https://waarneming.nl/foto/view/10904848,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cygnus olor,Cygnus_olor_image_5.jpg,image,© Gerwin Plaggenmarsch,https://waarneming.nl/foto/view/6525417,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Delichon urbicum,Delichon_urbicum_call_1.mp3,call,© Herman van der Meer,http://www.xeno-canto.org/91341,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Delichon urbicum,Delichon_urbicum_image_1.jpg,image,© Joachim Pintens,http://waarneming.nl/foto/view/5290522,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Delichon urbicum,Delichon_urbicum_image_2.jpg,image,© ruwan aluvihare,https://waarneming.nl/foto/view/14160914,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Delichon urbicum,Delichon_urbicum_image_3.jpg,image,© Pieter Hilgeman,https://waarneming.nl/foto/view/10671181,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Delichon urbicum,Delichon_urbicum_image_4.jpg,image,© f&amp;s martens,https://waarneming.nl/foto/view/8444482,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Delichon urbicum,Delichon_urbicum_image_5.jpg,image,© Peter Boltjes,https://waarneming.nl/foto/view/6629598,https://creativecommons.org/licenses/by/3.0/legalcode
Delichon urbicum,Delichon_urbicum_song_1.mp3,song,© Marco Dragonetti,http://www.xeno-canto.org/44634,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Dendrocopos major,Dendrocopos_major_call_1.mp3,call,© Volker Arnold,http://www.xeno-canto.org/92734,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Dendrocopos major,Dendrocopos_major_image_female_1.jpg,image_female,© f&amp;s martens,http://waarneming.nl/foto/view/3263410,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_female_2.jpg,image_female,© Erik op den Dries,https://waarneming.nl/foto/view/13023405,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_female_3.jpg,image_female,© Ko Veldkamp,https://waarneming.nl/foto/view/9703609,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_female_4.jpg,image_female,© Pieter Hilgeman,https://waarneming.nl/foto/view/8059120,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_female_5.jpg,image_female,© Dick Kuiperij,https://waarneming.nl/foto/view/13287255,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_male_1.jpg,image_male,© Koos Bakker,http://waarneming.nl/foto/view/5791867,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_male_2.jpg,image_male,"© Conny &amp; Peter, Das",https://waarneming.nl/foto/view/13129056,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_male_3.jpg,image_male,© Koos Werther,https://waarneming.nl/foto/view/12773223,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_male_4.jpg,image_male,© Frank Bos,https://waarneming.nl/foto/view/10961573,https://creativecommons.org/licenses/by/3.0/legalcode
Dendrocopos major,Dendrocopos_major_image_male_5.jpg,image_male,© Ton van Bracht,https://waarneming.nl/foto/view/10650820,https://creativecommons.org/licenses/by/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_call_1.mp3,call,© Bram Piot,http://www.xeno-canto.org/170646,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_image_female_1.jpg,image_female,© J. Schwiebbe,http://waarneming.nl/foto/view/56207,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_image_female_2.jpg,image_female,© Ad Maas,https://waarneming.nl/foto/view/3092359,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_image_female_3.jpg,image_female,© Peter de Rouw,https://waarneming.nl/foto/view/10545692,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_image_male_1.jpg,image_male,© Mariet Verbeek,http://waarneming.nl/foto/view/2175055,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_image_male_2.jpg,image_male,© Marc Gottenbos,https://waarneming.nl/foto/view/8400737,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_image_male_3.jpg,image_male,© Berend van Dooren,https://waarneming.nl/foto/view/13100463,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_image_male_4.jpg,image_male,© fred hoorn,https://waarneming.nl/foto/view/10588833,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_image_male_5.jpg,image_male,© Alex Bos,https://waarneming.nl/foto/view/5924333,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Dendrocoptes medius,Dendrocopos_medius_song_1.mp3,song,© Gerard Gorman,http://www.xeno-canto.org/71447,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Dryobates minor,Dendrocopos_minor_image_female_1.jpg,image_female,© Ben loonen,http://waarneming.nl/foto/view/2033014,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_female_2.jpg,image_female,© Wouter van der Ham,https://waarneming.nl/foto/view/5851766,https://creativecommons.org/licenses/by/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_female_3.jpg,image_female,© Wouter Boer,https://waarneming.nl/foto/view/7924461,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_female_4.jpg,image_female,© Wouter van der Ham,https://waarneming.nl/foto/view/5851331,https://creativecommons.org/licenses/by/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_female_5.jpg,image_female,© William Price,https://waarneming.nl/foto/view/8306351,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_male_1.jpg,image_male,© Bart Vastenhouw,http://waarneming.nl/foto/view/4353753,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_male_2.jpg,image_male,©  Koos Werther ,https://waarneming.nl/foto/view/10974340,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_male_3.jpg,image_male,© Pieter Hilgeman,https://waarneming.nl/foto/view/6354730,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_male_4.jpg,image_male,© Hans Stoel,https://waarneming.nl/foto/view/4635226,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryobates minor,Dendrocopos_minor_image_male_5.jpg,image_female,©  Mariet Verbeek ,https://waarneming.nl/foto/view/2187125,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryobates minor,Dendrocopos_minor_song_1.mp3,song,© Henk-Jan van der Kolk,http://www.xeno-canto.org/45196,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Dryocopus martius,Dryocopus_martius_call_1.mp3,call,© Danny Alder,http://www.xeno-canto.org/158103,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_female_1.jpg,image_female,© J. Schwiebbe,http://waarneming.nl/foto/view/316200,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_female_2.jpg,image_female,© Oscar en Jolanda Balm,https://waarneming.nl/foto/view/12918814,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_female_3.jpg,image_female,© kees rosenbrand,https://waarneming.nl/foto/view/10928800,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_female_4.jpg,image_female,© J. Schwiebbe,https://waarneming.nl/foto/view/54868,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_female_5.jpg,image_female,© Hidde Bult,https://waarneming.nl/foto/view/12128208,https://creativecommons.org/licenses/by/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_male_1.jpg,image_male,© Paul Dirksen,http://waarneming.nl/foto/view/6186112,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_male_2.jpg,image_male,© Siebe Wiersma,https://waarneming.nl/foto/view/13432631,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_male_3.jpg,image_male,© Cees Struijk ,https://waarneming.nl/foto/view/6402141,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Dryocopus martius,Dryocopus_martius_image_male_4.jpg,image_male,© Roely Bos,https://waarneming.nl/foto/view/1229091,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dryocopus martius,Dryocopus_martius_song_1.mp3,song,© Veljo Runnel,http://www.xeno-canto.org/116682,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Emberiza citrinella,Emberiza_citrinella_call_1.mp3,call,© Jerome Fischer,http://www.xeno-canto.org/380184,https://creativecommons.org/licenses/by-nc-sa/4.0/legalcode
Emberiza citrinella,Emberiza_citrinella_image_female_1.jpg,image_female,© jan wessels,https://waarneming.nl/foto/view/4212192,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Emberiza citrinella,Emberiza_citrinella_image_female_2.jpg,image_female,© Ton van Wijk,https://waarneming.nl/foto/view/3045327,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Emberiza citrinella,Emberiza_citrinella_image_female_3.jpg,image_female,© Jeanne Kliemesch,https://waarneming.nl/foto/view/13411780,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Emberiza citrinella,Emberiza_citrinella_image_female_4.jpg,image_female,© Jorick van de Westeringh,https://waarneming.nl/foto/view/12548375,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Emberiza citrinella,Emberiza_citrinella_image_female_5.jpg,image_female,© Ad Maas,https://waarneming.nl/foto/view/10217501,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Emberiza citrinella,Emberiza_citrinella_image_male_1.jpg,image_male,© Erik op den Dries,https://waarneming.nl/foto/view/13769059,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Emberiza citrinella,Emberiza_citrinella_image_male_2.jpg,image_male,© j de groot,https://waarneming.nl/foto/view/11143352,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
